Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion
136,0.004414236,0.023537783,0.972047985,1,MyPlate Calorie Tracker,2022-12-12,,"It's great! I actually enjoy using it! No one likes diets, but this app keeps up with my calories so I don't have to! Besides calories, it keeps up with nutrition, exercise, water, etc. It even allows tracking many functions --- for free! Just imagine going 'gold! You can even correct yesterday's errors (my entries). First time I have stayed with a weight loss program to have finally reached my FIRST goal: dropped below 200 pounds! I get free weekly reports, too! I highly recommend My plate!",Larry Rowe,5,3.5.4(4),admiration
137,0.008127297,0.217492729,0.774379969,1,MyPlate Calorie Tracker,2022-12-11,,Good calorie tracker.,Rogan Hogan,4,3.5.4(4),admiration
138,0.485248536,0.399851173,0.114900284,0,MyPlate Calorie Tracker,2022-12-09,,Good app but difficult to work out the amount of food. I don't know how many grams a cup or a ounce are. So I cannot set the exact amount of food I'm eating. It'd be far easier if I can just type the number of grams that I'm eating.,Erik Medina,3,3.5.4(4),admiration
139,0.005160307,0.065090887,0.929748774,1,MyPlate Calorie Tracker,2022-12-08,,Great app for logging ur food.,Ayoub Rahmouni,5,3.5.4(4),admiration
140,0.006479237,0.193206832,0.80031395,1,MyPlate Calorie Tracker,2022-12-06,,Easy to use and helps me to be more aware of my eating patterns.,Ella Robinson,5,3.5.4(4),realization
141,0.004296317,0.039402675,0.956300974,1,MyPlate Calorie Tracker,2022-12-06,,"Very good, scanning of bar codes is helpful",Ed Gritters,5,3.5.4(4),admiration
142,0.001606228,0.01862031,0.979773462,1,MyPlate Calorie Tracker,2022-12-06,,Pretty good so far like how it help add the calories and everything else up for you by the day,Juquan Montrell,5,3.5.4(4),approval
143,0.003488227,0.02147528,0.975036561,1,MyPlate Calorie Tracker,2022-12-05,,Very nice app.,Cor Muller,5,3.5.4(4),admiration
144,0.938245893,0.05553931,0.006214848,0,MyPlate Calorie Tracker,2022-12-04,,The least annoying nutrition tracker out there.,Joey Klu,5,3.5.4(4),annoyance
145,0.971542716,0.02643702,0.002020171,0,MyPlate Calorie Tracker,2022-12-04,,"UI is very bad and breaks on dark mode, there's not much foods in the repository and a lot of incorrect entries.",Kai,1,,disapproval
146,0.004462057,0.019925216,0.9756127,1,MyPlate Calorie Tracker,2022-12-03,,"I like this food tracker. The free version is great, I haven't tried the paid version.",Chad Powell,5,3.5.4(4),admiration
147,0.037528675,0.290023714,0.672447622,1,MyPlate Calorie Tracker,2022-12-02,,"Still way better than MFP, ten years later",John Smith,5,3.5.4(4),admiration
148,0.73425895,0.243093103,0.022647964,0,MyPlate Calorie Tracker,2022-12-01,,Zero! Whats the point to sign up?,Hua Xing Tong,1,,curiosity
149,0.019755695,0.268345416,0.711898923,1,MyPlate Calorie Tracker,2022-12-01,,No frills and easy to use.,Allen Jerkins,5,3.5.4(4),approval
150,0.213902041,0.517720819,0.268377125,1,MyPlate Calorie Tracker,2022-11-29,,Really clean interface. Does what you need it to do without body shaming you or like fatphobia motivating people.,Christy Matthews,5,3.5.4(4),approval
151,0.004237427,0.06598188,0.929780722,1,MyPlate Calorie Tracker,2022-11-29,,Good so far,bobby duarte,5,3.5.4(4),optimism
152,0.00697835,0.066301912,0.926719785,1,MyPlate Calorie Tracker,2022-11-28,,Good product.,David Price,4,3.5.4(4),admiration
153,0.11336451,0.336355537,0.550279915,1,MyPlate Calorie Tracker,2022-11-28,,Moved over to this as my fitness pal locked their previously free feature behind a paywall and I can't support that. So far pretty easy to use and will likely go premium to support a competitor.,Branden Ham,5,3.5.4(4),approval
154,0.009305779,0.072269559,0.918424666,1,MyPlate Calorie Tracker,2022-11-27,,Awesome.,DM B,5,3.5.4(4),admiration
155,0.004399556,0.033695046,0.96190542,1,MyPlate Calorie Tracker,2022-11-27,,"I like this app so far. I was using myfitness pal but it got too expensive.. I am going to try this app for a month and if I continue to like it, I will go premium!",Nicole Hall,5,3.5.4(4),love
156,0.033833228,0.267107487,0.699059308,1,MyPlate Calorie Tracker,2022-11-26,,Great,SaFiya Hoskins,5,3.5.4(4),admiration
157,0.580947518,0.309369564,0.10968291,0,MyPlate Calorie Tracker,2022-11-25,,"The free options are OK to start using the app. However, there's no way to customize notifications - the app uses the default notification sound(s) by default, which I find annoying. It'd be great to be able to customize the sounds for this app.",Winnipeg Gal,3,3.5.4(4),approval
158,0.516253471,0.320562959,0.163183585,0,MyPlate Calorie Tracker,2022-11-24,,Loved using this app for many years but now its randomly deleting entries or not letting me add more calories causing confusion on what I actually ate days or even weeks prior.,Palien Vasion,2,3.5.4(4),love
159,0.010603615,0.108605474,0.880790949,1,MyPlate Calorie Tracker,2022-11-24,,Incredible app,Pratik Kabade,5,3.5.4(4),admiration
160,0.007692802,0.107570745,0.884736419,1,MyPlate Calorie Tracker,2022-11-23,,Back to using this app after a couple years off. I like how many possible menu items it has to let you guesstimate your calorie intake.,Deborah Davitt,5,3.5.4(4),approval
161,0.002808721,0.053917792,0.943273544,1,MyPlate Calorie Tracker,2022-11-22,,very easy and helpful,Jenise Kanzlirschova,5,3.5.4(4),approval
162,0.157724351,0.792480111,0.049795531,0,MyPlate Calorie Tracker,2022-11-21,,No landscape mode for tablets appeared to be present.,TERESA JOHNSON,2,,neutral
163,0.002108034,0.016697688,0.981194317,1,MyPlate Calorie Tracker,2022-11-21,,"So far, this a phenomenal app. It's easy, intuitive, powerful, and it keeps me honest. I'll be updating my review as I go along.",Vernon Jackman,5,3.5.4(4),admiration
164,0.001553005,0.008909477,0.989537477,1,MyPlate Calorie Tracker,2022-11-21,,Very useful and easy to use. So many products already available. You could add your special foods too. Love it,Blessing Jennifer - the beloved,5,3.5.4(4),love
165,0.341467381,0.465338975,0.193193644,0,MyPlate Calorie Tracker,2022-11-21,,"Using just one week, not a bad tracker for free. I did have a glitch yesterday, dinner totaled but didn't transfer to dinner tally or total daily tally,so calories for day is not accurate. Not sure how to correct that. I like tracking protein fat and carbs , steps and water. thank you",Lynne Forrestal,4,3.5.4(4),gratitude
166,0.787981808,0.187884852,0.024133315,0,MyPlate Calorie Tracker,2022-11-20,,The app works for the most part. Another reviewer mentioned losing their data because of traveling and switching time zones. I'm experiencing the same issue. The week of meals I entered in the different time zone (EST) is blank. I live in Texas in CST. I thought it was just a fluke when previously entered data disappeared while on vacation. Reading through reviews and seeing it's a known issue is disappointing. Use a different app if travels cause you to switch time zones.,LN Scott,3,3.5.4(4),disappointment
167,0.006155144,0.043387912,0.950456977,1,MyPlate Calorie Tracker,2022-11-19,,Great app,GREGORY DECLE,4,3.5.4(4),admiration
168,0.001347871,0.012255942,0.986396194,1,MyPlate Calorie Tracker,2022-11-16,,The best soooooo far!,Abraham Lora,5,3.5.4(4),optimism
169,0.0019511,0.135212868,0.862836003,1,MyPlate Calorie Tracker,2022-11-16,,Very handy for keeping track of micronutrients and steps per day. You can also create custom dishes that have ready-made macrient totals,Harvey Frenkiel,5,3.5.4(4),neutral
170,0.001752136,0.010219551,0.988028288,1,MyPlate Calorie Tracker,2022-11-15,,So far a great experience!,Michaela Gardner,5,3.5.4(4),excitement
171,0.017386865,0.239242077,0.743371069,1,MyPlate Calorie Tracker,2022-11-15,,The Google fit tracker isn't sure when I'm walking or biking. Other than that it's a good app. I be walking with a weight vest pushing a stroller and it tracks me as biking. Okay so I figured out that when I put my cellphone in my bra it tracks walking. If I put the phone resting on stroller it tracks me biking.,blahblahblah mememe,4,3.5.4(4),realization
172,0.002699219,0.019373232,0.977927566,1,MyPlate Calorie Tracker,2022-11-14,,Great app!,Anita Ruff Willis,5,3.5.4(4),admiration
173,0.003656982,0.015242518,0.98110044,1,MyPlate Calorie Tracker,2022-11-14,,"So far it's been great! I got to adjust my macros specifically, it's very user friendly! Wish this app could connect to Samsung watches :(",Rebecca Palmer,5,3.5.4(4),admiration
174,0.00443351,0.013877849,0.981688619,1,MyPlate Calorie Tracker,2022-11-14,,love the app,Frankie Martinez,5,,love
175,0.002064641,0.01322168,0.984713614,1,MyPlate Calorie Tracker,2022-11-13,,So far I'm loving it,Vicious Kitty,5,3.5.4(4),love
176,0.003647901,0.057898778,0.938453317,1,MyPlate Calorie Tracker,2022-11-12,,"Easy, friendly user interface, and just a pleasure to use to make diet or mass gain simple and trackable.",Adam Marrero,5,3.5.4(4),approval
177,0.795861423,0.172748551,0.031390041,0,MyPlate Calorie Tracker,2022-11-12,,Looks functional but fiddly to do anything. Biggest problem is you can't change the measurements for things so everything is in cups making it useless for entering your own recipes.,Andrew A,2,3.5.4(4),neutral
178,0.001671017,0.016415041,0.981913984,1,MyPlate Calorie Tracker,2022-11-10,,After trying quite a few different calorie counters this one is by far my favorite! It's very simple to use and shows you everything right on the home page! My husband uses it and so does my brother.,Samantha Sanchez,5,3.5.4(4),love
179,0.011378225,0.212087184,0.776534557,1,MyPlate Calorie Tracker,2022-11-09,,Easy to use. Easy to find and enter foods. Tracks nutrients as well as calories.,Janet Poutinen,4,3.5.4(4),neutral
180,0.014934164,0.184054554,0.801011264,1,MyPlate Calorie Tracker,2022-11-08,,Easy to use,Ryan Vinoth,5,3.5.4(4),neutral
181,0.008484134,0.210807234,0.780708611,1,MyPlate Calorie Tracker,2022-11-07,,So easy to use and track calories.,Sandy Kregel,5,3.5.4(4),neutral
182,0.002352287,0.021670381,0.975977302,1,MyPlate Calorie Tracker,2022-11-06,,Great app. Probably the best there is for tracking what you eat. Definitely best free one.,Zachariah Russell,5,3.5.4(4),admiration
183,0.001599693,0.014288748,0.984111547,1,MyPlate Calorie Tracker,2022-11-06,,I like this app really helpfull,DUFFY 360,5,3.5.4(4),love
184,0.859391689,0.124503836,0.016104514,0,MyPlate Calorie Tracker,2022-11-05,,"Makes no sense that i have to create an account to simply log my macros, very dumb, will be installing app that doenst require me to &quot;sign up&quot;",Jacob C,1,,realization
185,0.822178781,0.169137493,0.008683677,0,MyPlate Calorie Tracker,2022-11-05,,Could not log in and I'm not on Facebook,James Moore,1,3.5.4(4),neutral
186,0.841630936,0.146400839,0.011968195,0,MyPlate Calorie Tracker,2022-11-05,,"UPC codes don't always work and many times verified items found don't match what is on packages, so never sure which info is correct. Also, once I create foods to add for myself and later no longer need them, the app won't let me delete them. And then tells me I need to update app only to find out there are no current updates.",Kimberly Welsh,2,3.5.4(4),confusion
187,0.002818465,0.027071649,0.97010988,1,MyPlate Calorie Tracker,2022-11-05,,Great app the free version is all I need to log my diet,Mason Howard,5,3.5.4(4),admiration
188,0.002080863,0.006450324,0.991468787,1,MyPlate Calorie Tracker,2022-11-04,,i love it it is really good to have,countryman8304,5,3.5.4(4),love
189,0.022409361,0.277794093,0.699796557,1,MyPlate Calorie Tracker,2022-11-04,,Just stared to use today. Seems OK for now. Still learning my way around.,Donna Cirincione,4,3.5.4(4),approval
190,0.019246781,0.622782886,0.357970327,1,MyPlate Calorie Tracker,2022-11-04,,I have just started using this app,Robyn Bell,4,3.5.4(4),approval
191,0.001895366,0.018353306,0.979751289,1,MyPlate Calorie Tracker,2022-11-03,,"Really good app, large food database. Good weight tracking, nice to see long term progress.",A Google user,5,3.5.4(4),admiration
192,0.908480883,0.084909834,0.006609336,0,MyPlate Calorie Tracker,2022-11-02,,"I was okay with using it until someone in the app flamed me, accused me of making excuses and condemned me to boot. I can no longer use it with someone like that in it. Not when she never even had the decency to ask if there was extenuating circumstances that made me ask my question about stress. Please consider a policy where this behavior is dealt with promptly.",Jennifer Strnad,2,,approval
193,0.877656937,0.107683651,0.014659449,0,MyPlate Calorie Tracker,2022-11-01,,I am very sad to see the data points they have taken away!! It is VITAL to track time of day people are eating when attempting to truly understand caloric intake and use the app to monitor glucose spikes. This app used to allow that... now it is generic Breakfast- Lunch - Dinner - Snack. This change has made it a complete waste of time.,Stephanie Mizell,1,3.5.4(4),sadness
194,0.001475247,0.00995207,0.988572717,1,MyPlate Calorie Tracker,2022-10-31,,You're doing great! Keep being awesome!,James Carmody,5,3.5.4(4),admiration
195,0.381471753,0.47892949,0.139598787,0,MyPlate Calorie Tracker,2022-10-30,,Decent except for bar code scanner only works half of the time😤,Sandy Jaramillo,4,3.5.4(4),admiration
196,0.001632152,0.010778506,0.987589419,1,MyPlate Calorie Tracker,2022-10-30,,"Great so far!! I just started using it but it seems pretty easy to add food, water and exercise. Really, this is just what I was looking for.",Karen Coe,5,3.5.4(4),admiration
197,0.003884392,0.044255506,0.95186013,1,MyPlate Calorie Tracker,2022-10-29,,Works good,Joseph Hughes,5,3.5.4(4),admiration
198,0.891248167,0.094188005,0.014563822,0,MyPlate Calorie Tracker,2022-10-28,,Barcode scanner is terrible and doesn't work on my brand new flagship. Works fine on others but this one can't scan a single barcode.,Wes,1,3.5.4(4),annoyance
199,0.002011975,0.010419596,0.987568438,1,MyPlate Calorie Tracker,2022-10-28,,"Awesome app, the scanner is especially top tier stuff! 100% recommend",craving gamer,5,3.5.4(4),admiration
200,0.01410012,0.092434488,0.8934654,1,MyPlate Calorie Tracker,2022-10-28,,"So far, so good. It's not the best and most accurate app out there but it does help the person be more mindful of their intake. The app has room for improvements for sure. I use it as a guide, not the Bible.",Pax Rudi,4,3.5.4(4),admiration
201,0.001301055,0.008931816,0.989767134,1,MyPlate Calorie Tracker,2022-10-27,,I enjoy using the app! The calorie tracker is very helpful.,Limmie Boyd,5,3.5.4(4),joy
