,Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion,,,,
145,146,0.978838384,0.01834888,0.002812729,0,Food Gang,2022-12-07,,Game is not good kinda a weird game,Julia Forbes,2,1.1.2,disapproval,,,,
146,147,0.175228789,0.752213776,0.072557442,0,Food Gang,2022-12-07,,Toglj bolohgui baina,amar amar,1,1.1.2,neutral,,,,
147,148,0.623126388,0.348165661,0.028707951,0,Food Gang,2022-12-07,,Game never updates,Aden lo,1,,neutral,,,,
148,149,0.004846754,0.036220398,0.958932817,1,Food Gang,2022-12-06,,Awesome game,Mark1,5,1.1.2,admiration,,,,
149,150,0.525263965,0.294840813,0.179895267,0,Food Gang,2022-12-04,,Awesome but ads! Too much!,Zander Ee (Rednaz11),4,,admiration,,,,
150,151,0.005532228,0.039497469,0.9549703,1,Food Gang,2022-12-04,,very good game,Jack Boyes,5,1.1.2,admiration,,,,
151,152,0.856515706,0.131577954,0.011906294,0,Food Gang,2022-12-04,,Alot of ads please fix it,jabber thejelly,4,1.1.2,neutral,,,,
152,153,0.003189352,0.008875321,0.987935305,1,Food Gang,2022-12-04,,absolutely excellent. 10/10. Mad props to whoever made/thought of this masterpiece. Helluva time killer. Love it. 🖤,Mynz From Hell,5,1.1.2,admiration,,,,
153,154,0.780498743,0.20898442,0.01051682,0,Food Gang,2022-12-04,,I can't get in the match,Ethan,1,1.1.2,neutral,,,,
154,155,0.622278273,0.343268812,0.034452856,0,Food Gang,2022-12-04,,Way too long a grind and slow progression.,Hector Gil-Rosales,3,1.1.2,neutral,,,,
155,156,0.972353339,0.024512816,0.003133849,0,Food Gang,2022-12-04,,"This trash game have lot of ads and take me ages,it have glitch and I recommend you don't play it.",chester iu,1,1.1.2,disapproval,,,,
156,157,0.82362932,0.144635558,0.031735104,0,Food Gang,2022-12-04,,Lame!,Abdulrahman Alsakka,1,1.1.2,neutral,,,,
157,158,0.112949543,0.246889919,0.640160561,1,Food Gang,2022-12-04,,The game is fun and chill just not good that you get so many ads every second but apart from that's good game and one thing I would ask is to update frequently,Michelle Parkinson,5,1.1.2,joy,,,,
158,159,0.042611882,0.767086625,0.190301433,1,Food Gang,2022-12-03,,I already got tony on day 1,Ethan Peterson,5,1.1.2,excitement,,,,
159,160,0.015948726,0.208309755,0.775741518,1,Food Gang,2022-12-03,,Good fight,Aamir Khokher,5,,gratitude,,,,
160,161,0.002417878,0.035042685,0.962539434,1,Food Gang,2022-11-30,,To me it load so fast :),Rosita Somonod,5,1.1.2,neutral,,,,
161,162,0.007290783,0.088261962,0.904447258,1,Food Gang,2022-11-29,,thisa is a good game if your bord and i play it all day best game to play bord but i want updates new maps and i want new charters so pleas add new updates new maps and charters to bloop games,Edwin Marquez,5,1.1.2,joy,,,,
162,163,0.964313567,0.031271137,0.00441529,0,Food Gang,2022-11-29,,Its good but it lags badly to be honest thats why i give it one star and also its hard to get heros and its already hard for gems and its hard for f2p players even in mod its hard and a new hero not level up is so bad and it gets very very hard quickly to be honest never gonna play it again its very bad for me i just played a couple of games the deleted it because its hard to get heroes and i dont even know how to get them and the graphics sucks i dont reccomend it for f2p players bc its so bad,Luke Riley Fermin,1,,disapproval,,,,
163,164,0.013875468,0.101606846,0.88451767,1,Food Gang,2022-11-28,,Good game I want coconut tho,Fernando Vitali,5,1.1.2,admiration,,,,
164,165,0.001669682,0.011339403,0.986990988,1,Food Gang,2022-11-26,,I love this game I got sushi ninja in 3rd try.,Gio Kelaptrishvili,5,1.1.2,love,,,,
165,166,0.011203417,0.052865081,0.935931504,1,Food Gang,2022-11-25,,Love this game but please increase match time please a match 3 min then itbwill be more fun and add kill feature like how many kills I have done,Afrankarim chy,5,1.1.2,love,,,,
166,167,0.007586348,0.21633102,0.776082635,1,Food Gang,2022-11-25,,Cool food fight,Neo Guzon,5,1.1.2,admiration,,,,
167,168,0.004208211,0.034369223,0.961422563,1,Food Gang,2022-11-25,,is very good,محمود صلاح الكودي,5,1.1.2,admiration,,,,
168,169,0.2571311,0.65473187,0.088136986,0,Food Gang,2022-11-24,,Food fight,UWU OWO,5,1.1.2,neutral,,,,
169,170,0.495851547,0.406208903,0.097939529,0,Food Gang,2022-11-22,,Bad,Dave Johnson,1,,disgust,,,,
170,171,0.04887465,0.912262619,0.038862724,0,Food Gang,2022-11-22,,Does this game imitate Brawl Star?,Mou Adh,4,1.1.2,confusion,,,,
171,172,0.037503362,0.163973704,0.798522949,1,Food Gang,2022-11-21,,For me the game was really fun but I'm pretty sure everyone is not a player playing if they are please add a add friend button at the end of a match so that you could play with them again,Tristan Tefteller,3,1.1.2,joy,,,,
172,173,0.262997895,0.553171337,0.183830723,0,Food Gang,2022-11-18,,Meh,Sinisa Boskovic,2,1.0.3,neutral,,,,
173,174,0.107841752,0.615368426,0.276789844,1,Food Gang,2022-11-18,,Good but hard,Riley Harrison,4,1.0.6,neutral,,,,
174,175,0.003389264,0.032993309,0.963617444,1,Food Gang,2022-11-18,,Wow awesome 👍,Ashutosh Kumar,5,,admiration,,,,
175,176,0.699574172,0.282111347,0.018314414,0,Food Gang,2022-11-18,,weekly missions are super hard as sushi nori,Sevdije Bytyqi,1,1.1.2,neutral,,,,
176,177,0.973603547,0.022923682,0.003472854,0,Food Gang,2022-11-16,,I hate this game! I beat little bit of levels but when I start the game and then shoot it says to connect but I have connections but it still says to do It! I'm done! Fix this game!,Merina Ete,1,1.1.2,anger,,,,
177,178,0.229512662,0.674108565,0.096378773,0,Food Gang,2022-11-15,,Your mom,Eric Werner,3,1.1.2,neutral,,,,
178,179,0.953032792,0.041208036,0.005759098,0,Food Gang,2022-11-13,,I WANT REFUND I KEEP LOSING AND DRAW BECAUSE OF YOUR GAME,Arnel Gamonnac,1,1.1.2,desire,,,,
179,180,0.001573068,0.020440876,0.977986038,1,Food Gang,2022-11-12,,This game is good for kids to experience team work,Priyanshu Mandal,5,1.1.2,joy,,,,
180,181,0.0087555,0.092606723,0.898637831,1,Food Gang,2022-11-12,,Good game .,Rohan Plaatjies,5,,admiration,,,,
181,182,0.805088997,0.175314382,0.019596705,0,Food Gang,2022-11-12,,the weekend misson is too hard,wong chin chong,1,,disappointment,,,,
182,183,0.002462711,0.024285914,0.973251343,1,Food Gang,2022-11-11,,😍😍😍😍😘😘🥰😍🤩,Kalamb Antonio,5,1.1.2,amusement,,,,
183,184,0.181865573,0.508010507,0.310123861,1,Food Gang,2022-11-10,,OK,vergel victorio,4,,approval,,,,
184,185,0.001587086,0.030145442,0.968267441,1,Food Gang,2022-11-10,,My favourite character is IGOR,Varsha Sharma,5,,love,,,,
185,186,0.012448345,0.063946545,0.923605084,1,Food Gang,2022-11-10,,it was a pretty good game just thhat it was a litell slow on my phone,Leonel Chambi,4,,admiration,,,,
186,187,0.964120388,0.029990966,0.005888633,0,Food Gang,2022-11-09,,These little guys are so goofy,Loopypoopy,5,1.1.2,amusement,,,,
187,188,0.001443767,0.007124687,0.991431475,1,Food Gang,2022-11-09,,It is a very nice game definitely five stars install it and you'll be addicted ☺️,Habiba Nafie,5,1.1.2,approval,,,,
188,189,0.542686224,0.372486651,0.08482714,0,Food Gang,2022-11-08,,Best but this game very legging my phone,Kamla Thapa,5,1.1.2,neutral,,,,
189,190,0.854124665,0.121747069,0.024128223,0,Food Gang,2022-11-07,,I beat the tutorial and the first round and then I can't even play I click the start button and nothing happens if I go to the shop and try and get the free thing nothing happens so she really fix the game cuz it sucks I used to play this game so many times it was really good but I had to delete it and then I installed it today and it's not working so you guys should fix this and bloop games,Rehaan Hasham,1,1.1.2,annoyance,,,,
190,191,0.003124521,0.0110193,0.985856175,1,Food Gang,2022-11-06,,"It is good,i cant find any game like it,its amazing and diffrent from all other games",Huda Rida,5,1.1.2,admiration,,,,
191,192,0.801492393,0.163580477,0.034927085,0,Food Gang,2022-11-06,,I like this game but the thing is there's so many ads and keep on lagging that's why please fix it right away,Alex Xian Algabre,4,1.1.2,love,,,,
192,193,0.98074156,0.017165584,0.002092896,0,Food Gang,2022-11-04,,Total garbage cause its full of lag and imput lag too so i cant even play the game.,Lemonchino boarding,1,,annoyance,,,,
193,194,0.002300456,0.015771311,0.981928229,1,Food Gang,2022-11-04,,Greatest game on the whole world.i want more games like this.,Usha Vijay,5,,admiration,,,,
194,195,0.735290408,0.253271282,0.011438252,0,Food Gang,2022-11-03,,I think they made you have to play with bots ??????,Chris Davis,4,1.1.2,neutral,,,,
195,196,0.002185792,0.010688969,0.987125218,1,Food Gang,2022-11-02,,This is very good game,Bishal Boro,5,1.1.2,admiration,,,,
196,197,0.060793415,0.329427898,0.609778702,1,Food Gang,2022-11-02,,Good,Sandasanjay Sanjay,5,,admiration,,,,
197,198,0.008278287,0.026217761,0.965503931,1,Food Gang,2022-11-02,,I love it,Kirby von Basan,5,1.0.6,love,,,,
198,199,0.013992771,0.050089039,0.935918152,1,Food Gang,2022-10-31,,I play it at school it so fun I be laughing so hard I got in trouble,Debora Robertson,5,1.1.2,amusement,,,,
199,200,0.950093925,0.045833036,0.004073086,0,Food Gang,2022-10-31,,"Too many ads come, after every match, ads start coming, I don't like it",CHANDRA PRAKASH MAURYA,1,1.0.6,disapproval,,,,
200,201,0.005273817,0.042851761,0.951874495,1,Food Gang,2022-10-31,,Very good,Phuc Xuan,5,1.0.6,admiration,,,,
201,202,0.406376004,0.487963915,0.105660141,0,Food Gang,2022-10-31,,Amazing but why i dont having Epic,Abel Dzaki Adityawangsa,4,1.0.6,admiration,,,,
202,203,0.671511054,0.283729643,0.044759292,0,Food Gang,2022-10-30,,monkey,Theo Floyd,5,1.0.6,neutral,,,,
203,204,0.006709898,0.065964118,0.927326024,1,Food Gang,2022-10-30,,Fun funny but can't get nori or jack those are the best and there cool But the rest I keep getting them like james the pinnaple and bud,ian stephenson,3,1.0.6,amusement,,,,
204,205,0.002730825,0.01908369,0.978185534,1,Food Gang,2022-10-30,,Is a game very nice,pradeep jatav,5,,admiration,,,,
205,206,0.007741778,0.067522988,0.924735248,1,Food Gang,2022-10-30,,Its nice,subash mukhya,4,,admiration,,,,
206,207,0.002400295,0.009090516,0.988509238,1,Food Gang,2022-10-30,,"This game is actually awesome! I thought it would be another one of those &quot;Eh, buy this, buy that, Yeah level up!&quot; But its not add heavy, its got plenty of things to do every week, the charcters aren't all serious, their cartoony and goofy, and you can unlock upgrades for your charcters! Definitely recommend this game, 10/10. 👌😄👍",J Richer,5,1.0.6,admiration,,,,
207,208,0.172973409,0.752026558,0.075000033,0,Food Gang,2022-10-30,,Жигүүр Ужэн,Gegee 19,5,1.0.6,neutral,,,,
208,209,0.006704817,0.067396633,0.925898612,1,Food Gang,2022-10-29,,Best game,Preeti Verma,5,,admiration,,,,
209,210,0.060793415,0.329427898,0.609778702,1,Food Gang,2022-10-29,,Good,Zen Zac Mak,5,1.0.6,admiration,,,,
210,211,0.544432521,0.335561395,0.120006107,0,Food Gang,2022-10-29,,"Very fun but some characters should be needed like the king Edit: after playing some more I know realise the match making is terrible, putting me, a trophy road fighter (Tom) and the starter Vs an epic (Nori) and King (VIP)",Oscar Philpot,1,1.0.6,realization,,,,
211,212,0.066038191,0.354452819,0.57950896,1,Food Gang,2022-10-29,,Nice,Manisha Bhusumkar,5,1.0.6,admiration,,,,
212,213,0.982855976,0.014773832,0.002370176,0,Food Gang,2022-10-29,,It sucks I opened almost 1k boxes to just get one character I hate it and some people are hacking >:( do not play this game,boa yan,1,1.0.6,anger,,,,
213,214,0.002356287,0.009578669,0.988065064,1,Food Gang,2022-10-28,,Good game so much thanks to create this game,Nsa Adhikari,5,1.0.6,admiration,,,,
214,215,0.434063375,0.432031184,0.133905515,0,Food Gang,2022-10-28,,its cooooooooooooooooooooooooooooooooooool and basic :] is a fighting game but foods,Suzette Macaspac,5,1.0.6,disapproval,,,,
215,216,0.200219661,0.698452413,0.101327926,0,Food Gang,2022-10-28,,Smesh food,Cindy Tan,3,1.0.6,neutral,,,,
216,217,0.007731975,0.077702552,0.914565444,1,Food Gang,2022-10-28,,Is good,rody shila,5,1.0.6,admiration,,,,
217,218,0.228942528,0.687169075,0.083888471,0,Food Gang,2022-10-27,,It needs update,Mary Ann Malana,4,,neutral,,,,
218,219,0.90625,0.082040355,0.011709607,0,Food Gang,2022-10-26,,Bad game only adds 😒,N Chakraborty,1,,sadness,,,,
219,220,0.605067611,0.361232936,0.033699494,0,Food Gang,2022-10-25,,I didn't get my giant chest,Jennifer Lawyer,1,1.0.6,neutral,,,,
220,221,0.015833514,0.153381109,0.830785394,1,Food Gang,2022-10-24,,Best games,Ashish Chaudhary,5,,admiration,,,,
221,222,0.429679364,0.369879454,0.200441152,0,Food Gang,2022-10-24,,The game itself is great but the bad thing about it is when the counter has almost run out the device should start buzzing,Matthew,5,1.0.6,admiration,,,,
222,223,0.003029496,0.028087135,0.968883395,1,Food Gang,2022-10-23,,Cool game nice maps,Son Sun,5,1.0.6,admiration,,,,
223,224,0.006861103,0.016353874,0.976785004,1,Food Gang,2022-10-23,,This game was so fun each time I play it gets harder and harder .i love the character they look like a patting.,Lauren Larkin,5,1.0.6,joy,,,,
224,225,0.197728261,0.64609617,0.156175554,0,Food Gang,2022-10-23,,adarshkumar,Saraswati Kumari,5,,neutral,,,,
225,226,0.005938152,0.10342744,0.890634477,1,Food Gang,2022-10-23,,I Like This Game I Played This When I Was A Kid,Steve Gowenson,5,1.0.6,love,,,,
226,227,0.831089616,0.150870621,0.01803967,0,Food Gang,2022-10-22,,Good but everytime i get in a match it lags realy bad but when im home it doesn't please fix,Keegan Bugenhagen,3,1.0.6,approval,,,,
227,228,0.481456697,0.493056923,0.025486406,0,Food Gang,2022-10-22,,The game don't have update on Halloween,Mari Robles,2,1.0.6,neutral,,,,
228,229,0.780389249,0.185167864,0.034442823,0,Food Gang,2022-10-22,,Its so lagy,Amy Pirana,1,,joy,,,,
229,230,0.966635644,0.030172721,0.003191658,0,Food Gang,2022-10-22,,"Problems of this game are- full of bugs, cannot pause the game, Watch unskipable ad after every game.",Rajashri Ghodake,1,1.0.6,neutral,,,,
230,231,0.846858203,0.14392291,0.009218847,0,Food Gang,2022-10-22,,There's something wrong one day it reset everything idk how,youssef mostafa,5,,disappointment,,,,
231,232,0.171473056,0.664113104,0.16441384,0,Food Gang,2022-10-22,,Itistatigame,Amit Chatterjee,5,1.0.6,neutral,,,,
232,233,0.066231936,0.16325587,0.770512223,1,Food Gang,2022-10-21,,"Pretty good game, unlike most games this game is friendly to all types of controls. Only reason I'm not rating 5 stars is because there are way to many ads",Nathan Gloyn,4,1.0.6,admiration,,,,
233,234,0.46871382,0.375156194,0.156129912,0,Food Gang,2022-10-21,,The game is good but stop s working and the control s don't work so well,Angelina Ayimiah,2,,disapproval,,,,
234,235,0.008021025,0.050123028,0.941855967,1,Food Gang,2022-10-21,,"Very nice game, cause when I'm stressed I play this game.",Daksh Nevrikar,5,1.0.6,admiration,,,,
235,236,0.347335398,0.585636497,0.067028075,0,Food Gang,2022-10-20,,Game is mid,Nacho Buisness,1,,neutral,,,,
236,237,0.022403507,0.347665191,0.629931271,1,Food Gang,2022-10-19,,Good gome,Md hussain Mandviya,4,,admiration,,,,
237,238,0.011906676,0.108889453,0.879203856,1,Food Gang,2022-10-19,,Nice game,Nischal AGARWAL,4,,admiration,,,,
238,239,0.714369833,0.233330041,0.052300088,0,Food Gang,2022-10-19,,Cool game but there is a problem....... I finish the 1st level.... But I cannot get to the next level........ Can you fix this issue please.,Bona May Dalunos,3,,curiosity,,,,
239,240,0.002775466,0.012228943,0.984995663,1,Food Gang,2022-10-18,,This game is awesome and it can be made much better if there gun more powerful and awesome but I'm giving it four stars. 😎😂😊😁💥💥💥,Madhu Goenka,4,1.0.6,admiration,,,,
240,241,0.010064278,0.083747081,0.906188607,1,Food Gang,2022-10-18,,So fun but plsss make it offline,dodong liam,5,1.0.6,joy,,,,
241,242,0.002798644,0.018276723,0.978924632,1,Food Gang,2022-10-17,,Wow this is game love,Addis Workineh,5,,love,,,,
242,243,0.055063572,0.782159388,0.162777081,1,Food Gang,2022-10-17,,Plz update friend mode,qausain khan ashrafi,5,,neutral,,,,
243,244,0.835460782,0.134696618,0.029842509,0,Food Gang,2022-10-16,,I kinda hate this game bc it's saying that I'm offline but I'm not.So then I play again on the next day I had this and it just got worst and I got rid of it.So plz make this offline.If u do then we can play this with no ads and no &quot;oh no your offline!&quot; Like I would do anything for u to do that just pls,TwistedG 7,2,1.0.6,anger,,,,
244,245,0.471035421,0.476108223,0.052856319,0,Food Gang,2022-10-16,,U made it so if u get someone to 1 health then someone else finishes them off the guy who finished them off gets the point. You should make it so whoever does the most damage to someone gets the point. Dat wud bee kinder guud.,Jayden Riley,3,1.0.6,neutral,,,,
245,246,0.001867427,0.012368846,0.985763729,1,Food Gang,2022-10-15,,Please try the game it is very fun and good,Preety Borgohain,5,,joy,,,,
